2163,2,2017/8/25,900,670,583226
2164,1,2017/3/26,359,475,98201
2165,1,2020/1/17,204,703,935398
2166,2,2018/10/10,1,263,865635
2167,2,2020/4/10,890,983,700415
2168,3,2018/8/18,912,886,816423
2169,1,2017/5/1,977,269,460389
2170,3,2018/11/5,303,483,639459
2171,1,2020/6/18,986,710,338852
2172,2,2019/1/3,47,970,570839
2173,1,2020/6/9,358,341,487115
2174,1,2019/6/17,233,635,467365
2175,3,2020/7/13,66,37,850814
2176,3,2018/1/27,138,740,688171
2177,2,2018/11/27,137,101,381106
2178,3,2019/3/16,198,161,701744
2179,1,2019/2/21,275,654,339150
2180,1,2019/2/24,366,279,865179
2181,1,2018/11/3,518,378,341638
2182,1,2020/11/23,238,512,26666
2183,1,2017/9/20,89,585,220800
2184,1,2019/8/6,888,426,623362
2185,1,2019/8/27,35,222,411878
2186,2,2019/4/22,565,607,509290
2187,3,2017/9/3,685,201,751488
2188,3,2020/1/18,358,735,839133
2189,2,2017/3/10,647,272,744104
2190,3,2019/2/15,495,766,618733
2191,3,2020/11/7,618,926,817031
2192,3,2018/3/10,155,57,406564
2193,1,2019/9/20,824,485,430392
2194,3,2019/8/17,651,87,249195
2195,2,2020/1/26,953,589,448528
2196,1,2019/5/23,555,819,954799
2197,2,2019/7/26,536,64,614161
2198,3,2020/3/4,360,310,610759
2199,1,2020/4/19,232,803,579687
2200,1,2017/5/26,502,820,563429
2201,3,2017/8/15,85,510,393879
2202,1,2020/2/17,883,558,107103
2203,3,2017/12/4,410,135,852064
2204,1,2017/2/4,80,571,933178
2205,2,2018/10/22,824,177,698937
2206,3,2019/6/12,140,875,334014
2207,1,2018/12/25,91,614,295441
2208,1,2017/10/26,954,764,924969
2209,1,2017/6/9,992,785,639090
2210,1,2017/10/7,119,885,70993
2211,2,2017/12/12,785,21,723954
2212,2,2017/7/14,227,293,772780
2213,2,2017/8/1,470,665,53088
2214,1,2020/5/16,578,362,196876
2215,2,2018/2/7,2,668,260052
2216,1,2018/2/8,687,670,179475
2217,1,2019/12/16,175,205,583903
2218,1,2017/1/20,477,88,4151
2219,2,2017/8/9,394,771,260939
2220,1,2017/1/1,357,244,37656
2221,2,2017/2/2,59,612,789095
2222,1,2020/8/1,223,819,960252
2223,1,2020/5/4,727,578,270352
2224,1,2017/6/21,287,365,742409
2225,1,2017/9/2,39,299,409004
2226,1,2017/6/3,693,719,448789
2227,2,2017/12/20,744,143,598266
2228,2,2018/4/3,768,46,74935
2229,2,2019/8/11,532,410,404008
2230,1,2019/1/23,721,1000,967247
2231,1,2020/8/7,736,791,390502
2232,2,2017/10/21,549,296,471312
2233,2,2019/5/14,509,696,958725
2234,2,2020/7/23,770,257,224533
2235,1,2020/6/20,7,542,222362
2236,3,2018/12/14,921,899,143460
2237,1,2019/5/21,631,414,76559
2238,3,2020/4/25,104,770,219405
2239,2,2017/1/21,164,549,418282
2240,3,2019/4/7,727,618,109626
2241,1,2017/2/18,403,919,225053
2242,1,2017/9/20,989,312,499173
2243,3,2019/10/23,407,613,745620
2244,1,2017/6/10,838,72,68916
2245,2,2017/12/24,199,582,69014
2246,1,2019/2/8,572,572,351532
2247,3,2017/5/2,17,204,174483
2248,2,2019/8/27,731,75,14218
2249,3,2020/9/2,179,668,212985
2250,3,2020/6/22,687,41,73409
2251,3,2017/6/17,130,363,839020
2252,1,2019/2/19,915,20,113799
2253,1,2020/4/24,787,628,654357
2254,1,2020/9/19,959,180,917533
2255,1,2018/1/26,749,544,147510
2256,1,2020/12/2,42,254,663360
2257,2,2019/11/2,367,678,498281
2258,2,2020/11/24,405,393,346574
2259,1,2019/6/26,462,284,970689
2260,3,2017/6/4,89,624,863402
2261,1,2020/8/11,199,491,927375
2262,1,2018/9/6,457,247,678774
2263,2,2019/10/21,788,615,869191
2264,2,2018/2/4,478,736,962659
2265,1,2017/2/2,377,771,546450
2266,1,2019/3/4,169,910,561649
2267,3,2019/12/10,851,139,993035
2268,3,2018/2/14,811,84,710
2269,3,2020/6/22,893,438,864418
2270,3,2020/8/13,310,402,93418
2271,3,2017/1/6,669,543,198701
2272,3,2018/7/24,904,809,10944
2273,2,2018/9/1,386,898,487847
2274,2,2018/12/8,624,542,364645
2275,1,2017/7/18,842,225,699832
2276,2,2017/7/7,975,691,654351
2277,2,2020/10/19,825,375,56419
2278,2,2017/5/22,636,369,283852
2279,1,2018/1/14,377,722,9981
2280,1,2018/1/21,537,253,166905
2281,1,2018/7/10,535,740,193713
2282,1,2020/11/2,573,512,42259
2283,2,2019/12/7,464,97,128767
2284,3,2018/3/9,703,194,421261
2285,2,2018/2/17,373,123,437527
2286,3,2018/2/13,585,138,8377
2287,1,2019/5/19,932,749,674141
2288,3,2017/12/5,14,168,854504
2289,1,2018/1/7,911,983,644951
2290,3,2020/3/5,743,345,816581
2291,3,2018/10/3,498,612,763907
2292,2,2018/6/26,346,120,315528
2293,1,2020/5/8,133,66,342515
2294,1,2020/12/12,885,289,867465
2295,1,2020/2/9,98,603,629647
2296,3,2020/8/12,966,988,820389
2297,1,2020/11/13,427,704,754629
2298,2,2018/1/24,192,228,353220
2299,1,2019/5/17,796,658,743601
2300,1,2020/6/6,512,277,901435
2301,3,2018/3/6,73,899,277412
2302,3,2020/3/14,151,154,703573
2303,2,2019/3/5,153,128,929572
2304,3,2020/5/16,271,126,133971
2305,3,2020/9/11,720,939,615866
2306,2,2019/12/23,436,606,15102
2307,1,2018/6/16,93,4,333798
2308,3,2019/7/8,830,484,978858
2309,2,2020/6/24,691,24,880525
2310,3,2017/3/11,987,662,268725
2311,2,2020/4/24,704,353,636394
2312,1,2017/8/6,297,180,605701
2313,1,2018/12/7,260,24,834385
2314,3,2020/11/9,743,99,484237
2315,1,2019/12/24,356,229,831025
2316,1,2019/4/15,487,104,674904
2317,3,2019/12/10,773,136,774625
2318,2,2019/7/6,340,67,245262
2319,1,2020/3/4,531,137,43326
2320,2,2018/10/7,354,423,31347
2321,2,2017/3/13,636,443,945123
2322,1,2020/11/12,993,437,970445
2323,1,2018/2/12,449,893,272560
2324,3,2018/9/24,465,760,972796
2325,2,2018/7/19,113,602,975603
2326,2,2018/9/6,172,147,694656
2327,2,2018/5/10,596,809,852388
2328,3,2019/10/1,240,127,477415
2329,1,2018/5/27,657,823,341122
2330,2,2018/11/13,697,521,123022
2331,3,2019/4/9,234,685,530016
2332,2,2019/6/16,506,641,786187
2333,1,2018/7/18,736,997,30440
2334,2,2019/9/19,40,717,672971
2335,1,2018/9/24,976,945,598639
2336,2,2018/6/19,788,628,541334
2337,1,2020/3/22,528,102,888408
2338,3,2019/7/18,920,303,326858
2339,2,2019/4/14,611,551,138266
2340,3,2018/9/22,594,681,47615
2341,1,2018/7/27,558,624,480733
2342,3,2017/10/18,444,865,813782
2343,2,2018/1/25,543,978,665117
2344,2,2017/10/4,812,618,921842
2345,3,2019/12/18,814,904,779664
2346,1,2020/2/2,350,523,150467
2347,2,2020/6/2,628,332,631688
2348,3,2020/11/5,705,291,80943
2349,1,2017/2/5,660,751,816661
2350,1,2017/1/26,786,905,328678
2351,2,2017/9/26,181,283,970088
2352,3,2019/2/11,523,308,879738
2353,1,2018/3/27,401,35,720145
2354,3,2019/10/22,661,131,22975
2355,2,2020/3/4,49,610,222000
2356,3,2018/8/7,175,510,703228
2357,1,2019/12/13,1,686,678842
2358,3,2019/9/23,895,653,592529
2359,3,2018/6/18,433,277,850604
2360,2,2018/7/25,663,48,427249
2361,3,2018/11/7,259,105,596584
2362,1,2019/6/26,548,355,866590
2363,2,2020/6/9,192,23,330417
2364,3,2017/8/19,932,441,341840
2365,2,2019/11/24,287,644,858246
2366,1,2017/7/3,792,157,407800
2367,3,2018/9/12,800,355,887029
2368,2,2020/2/16,410,517,374797
2369,1,2019/2/18,352,404,795199
2370,2,2019/11/12,861,780,607331
2371,2,2017/6/7,571,552,3609
2372,1,2020/8/1,185,341,250773
2373,1,2018/2/24,91,167,80304
2374,1,2017/3/24,550,428,695279
2375,1,2019/3/12,333,245,716995
2376,1,2019/6/15,858,633,894051
2377,1,2017/1/15,208,871,448357
2378,2,2020/7/10,838,838,402359
2379,2,2019/12/24,67,526,835906
2380,2,2018/9/21,449,581,950824
2381,3,2020/12/20,49,835,579605
2382,3,2018/12/13,62,188,849204
2383,1,2018/5/1,477,149,169490
2384,2,2018/2/25,593,976,299167
2385,2,2018/10/26,868,201,891096
2386,2,2017/6/24,811,859,376816
2387,1,2019/4/23,575,79,832136
2388,2,2017/12/16,176,438,54763
2389,3,2019/5/20,746,114,623376
2390,3,2018/2/25,478,515,142521
2391,1,2017/8/27,473,583,466612
2392,2,2017/12/13,275,733,188534
2393,2,2018/10/14,738,111,811729
2394,1,2019/1/6,693,825,911823
2395,2,2019/8/3,202,101,675668
2396,1,2017/7/15,704,408,257975
2397,1,2019/7/5,72,507,264655
2398,1,2020/9/17,389,917,550402
2399,2,2020/7/26,612,726,923711
2400,1,2017/9/24,867,14,82177
2401,2,2018/7/18,146,837,932125
2402,1,2019/12/27,842,945,330897
2403,3,2018/12/1,20,367,302943
2404,3,2018/8/2,366,282,432098
2405,1,2020/8/15,575,889,755733
2406,2,2017/5/2,360,436,334071
2407,2,2019/9/24,567,1000,485831
2408,1,2019/10/10,378,140,43934
2409,2,2019/10/2,509,625,534722
2410,2,2020/5/10,73,406,691632
2411,3,2018/11/23,522,525,993152
2412,2,2017/1/17,907,942,706562
2413,1,2017/3/16,945,39,879559
2414,3,2017/5/11,251,925,810131
2415,2,2017/8/2,347,362,917820
2416,3,2018/11/1,811,595,314026
2417,1,2020/12/16,893,71,970707
2418,1,2018/3/18,669,209,428921
2419,2,2020/1/8,258,325,103354
2420,3,2020/8/17,977,452,860810
2421,1,2019/5/19,602,321,987396
2422,1,2019/3/18,753,170,446748
2423,3,2020/8/5,260,977,564668
2424,2,2018/1/14,632,196,352240
2425,2,2018/10/2,772,117,119813
2426,3,2017/10/11,83,226,647846
2427,3,2019/11/18,927,328,967866
2428,2,2020/1/6,789,759,1344
2429,1,2018/12/11,740,731,879386
2430,1,2019/6/24,681,143,215337
2431,2,2019/9/27,124,549,226601
2432,1,2020/8/10,688,842,646758
2433,2,2019/8/18,533,113,352770
2434,1,2020/11/13,141,298,369434
2435,2,2017/7/9,381,909,551186
2436,1,2017/2/25,894,573,482473
2437,3,2018/2/12,722,847,954518
2438,2,2017/10/9,147,692,453657
2439,2,2019/12/5,189,934,92446
2440,1,2020/11/22,392,587,199540
2441,1,2019/4/27,465,215,304575
2442,3,2017/1/20,157,836,558849
2443,2,2017/12/16,658,643,148462
2444,2,2018/9/11,179,932,595968
2445,2,2020/5/11,408,397,788299
2446,3,2020/4/19,675,169,49643
2447,3,2020/11/2,889,485,84841
2448,2,2018/7/21,550,389,605498
2449,3,2019/2/10,997,293,531377
2450,3,2017/12/14,269,921,233197
2451,3,2018/1/26,477,815,859130
2452,1,2020/11/11,867,854,425463
2453,1,2018/9/12,945,428,961080
2454,3,2017/7/23,948,330,140503
2455,1,2018/1/22,29,857,588909
2456,2,2017/12/4,748,392,315818
2457,2,2020/2/7,329,642,940616
2458,3,2017/2/10,239,23,960459
2459,1,2018/11/27,487,506,683986
2460,1,2019/2/11,612,603,445291
2461,3,2017/1/6,184,507,462022
2462,3,2020/8/10,334,37,64346
2463,3,2020/2/4,507,129,458874
2464,1,2019/1/11,96,963,329162
2465,1,2017/6/23,718,589,318600
2466,3,2017/1/8,711,732,816224
2467,3,2017/12/2,83,685,206327
2468,3,2019/4/1,536,563,493030
2469,1,2017/9/7,30,541,972262
2470,3,2019/1/22,490,289,696750
2471,1,2018/12/1,935,670,599263
2472,3,2017/12/4,100,963,80830
2473,2,2018/7/27,222,166,531327
2474,2,2017/2/13,442,58,548289
2475,1,2019/4/2,784,103,202322
2476,3,2020/1/21,420,507,309304
2477,3,2018/5/2,149,161,675633
2478,1,2019/5/27,942,421,326341
2479,1,2020/10/20,933,940,475522
2480,1,2018/9/5,718,615,311480
2481,1,2018/1/3,513,891,38881
2482,1,2020/7/5,253,548,273747
2483,3,2017/12/24,583,697,741942
2484,2,2018/9/1,870,183,902581
2485,2,2019/11/2,732,949,676324
2486,2,2020/9/18,393,420,573144
2487,3,2020/5/4,245,458,855300
2488,1,2017/6/19,147,314,668830
2489,3,2020/1/23,579,553,671673
2490,3,2017/5/13,485,173,314856
2491,2,2020/6/2,694,42,213285
2492,1,2019/3/18,703,813,766311
2493,3,2017/4/10,688,623,336976
2494,3,2020/2/20,113,810,204426
2495,2,2018/5/5,497,814,731232
2496,2,2019/10/18,485,893,574838
2497,2,2019/6/4,792,923,32795
2498,2,2019/8/18,566,245,142134
2499,1,2020/11/7,888,810,955633
2500,1,2019/10/1,855,202,845788
2501,3,2017/8/16,325,331,71626
2502,2,2018/12/21,340,631,163198
2503,1,2019/3/20,410,283,771645
2504,3,2020/2/4,515,516,406760
2505,2,2020/7/15,592,820,538105
2506,2,2017/10/16,991,793,157998
2507,1,2019/12/3,738,572,415888
2508,2,2018/1/2,372,862,377190
2509,3,2020/6/4,888,795,193990
2510,3,2017/10/7,148,804,589484
2511,2,2017/7/9,378,547,475980
2512,2,2018/12/3,37,773,366790
2513,2,2017/5/8,71,222,861963
2514,3,2018/8/24,635,961,143518
2515,3,2018/7/14,586,46,616783
2516,2,2017/5/20,429,30,276594
2517,3,2017/8/6,245,500,905111
2518,1,2017/3/15,676,157,529138
2519,2,2017/5/9,149,579,551829
2520,3,2019/2/6,386,994,463994
2521,3,2020/3/18,587,14,321780
2522,1,2019/7/23,996,613,423913
2523,1,2019/2/2,844,600,362246
2524,1,2018/4/26,294,530,557178
2525,2,2018/3/12,774,809,551752
2526,1,2017/8/14,197,685,887458
2527,2,2019/2/16,382,625,289952
2528,2,2017/6/8,506,475,938480
2529,2,2019/5/19,970,492,65534
2530,2,2018/2/18,20,195,561233
2531,1,2020/6/19,831,790,758557
2532,2,2017/7/7,47,45,908773
2533,2,2017/8/20,225,465,316749
2534,3,2019/1/2,10,853,83256
2535,3,2018/1/10,563,156,743831
2536,2,2018/2/17,986,478,132527
2537,3,2020/9/25,353,270,311171
2538,2,2018/5/25,196,750,350288
2539,3,2019/1/21,205,141,938156
2540,2,2020/1/16,474,49,238294
2541,3,2020/4/21,186,7,439758
2542,2,2017/4/10,897,972,191505
2543,2,2018/3/14,660,363,634250
2544,3,2019/5/11,675,953,947875
2545,2,2020/4/12,616,67,526358
2546,3,2018/10/26,964,114,93700
2547,1,2020/12/17,254,441,842591
2548,1,2017/2/14,960,151,936824
2549,2,2019/2/15,261,907,193947
2550,1,2018/12/3,686,626,408712
2551,3,2020/12/11,193,205,639037
2552,3,2019/5/6,185,967,268475
2553,1,2020/1/1,651,292,50205
2554,2,2019/1/27,382,523,699218
2555,3,2017/6/5,904,5,645985
2556,3,2019/12/10,402,221,172257
2557,3,2019/10/7,239,710,967603
2558,1,2019/7/9,449,342,496191
2559,2,2019/12/15,436,647,316839
2560,3,2020/5/2,111,420,94218
2561,2,2017/11/15,688,565,753253
2562,3,2019/3/25,939,969,939176
2563,3,2020/7/22,152,620,822465
2564,2,2019/2/13,105,193,670435
2565,2,2017/7/13,760,795,768321
2566,2,2017/11/12,816,355,28772
2567,1,2019/11/22,64,366,970620
2568,1,2019/11/8,64,626,934190
2569,2,2019/6/5,571,786,231679
2570,3,2017/4/16,507,313,848905
2571,1,2020/10/21,296,41,526481
2572,2,2017/6/4,143,363,762720
2573,1,2017/12/25,787,672,347065
2574,1,2017/5/12,97,39,584934
2575,1,2018/10/16,416,330,723486
2576,1,2019/12/5,758,655,528980
2577,1,2017/7/19,193,25,496174
2578,1,2020/6/4,347,72,553943
2579,1,2018/2/8,896,854,128940
2580,3,2018/4/25,137,577,943204
2581,1,2020/5/11,153,310,113283
2582,3,2017/1/6,685,536,796478
2583,1,2020/12/10,411,340,153798
2584,2,2018/5/19,578,437,679556
2585,2,2017/11/27,986,752,309060
2586,3,2017/4/18,485,726,603103
2587,1,2017/3/19,320,142,796922
2588,1,2018/10/6,206,762,883022
2589,3,2017/9/13,47,257,443916
2590,1,2020/3/5,789,217,4195
2591,3,2019/11/10,132,41,437829
2592,1,2018/5/18,743,378,116284
2593,1,2018/4/2,825,28,194295
2594,2,2019/1/16,475,840,971953
2595,1,2019/4/16,661,793,129845
2596,3,2017/4/1,645,712,732425
2597,3,2018/12/12,271,255,254237
2598,3,2017/1/22,453,322,965715
2599,3,2018/8/21,133,308,628451
2600,3,2017/2/5,147,825,213984
2601,1,2019/9/7,499,245,470755
2602,3,2019/3/25,31,995,634918
2603,1,2020/12/18,987,580,691570
2604,1,2018/10/7,735,596,366555
2605,2,2018/4/22,277,49,6104
2606,2,2018/10/24,185,921,262005
2607,3,2019/1/13,864,586,643751
2608,2,2020/9/13,171,280,254179
2609,2,2019/9/20,751,725,218380
2610,3,2019/10/26,239,865,945047
2611,1,2018/3/18,199,699,875503
2612,1,2018/10/11,506,51,590505
2613,2,2017/1/13,873,387,478611
2614,2,2019/10/17,637,929,441805
2615,3,2019/5/24,934,558,86950
2616,3,2018/10/20,936,955,670030
2617,1,2019/7/12,876,968,889183
2618,2,2019/4/13,685,246,663028
2619,1,2019/10/11,825,457,931331
2620,3,2019/12/19,222,398,222094
2621,2,2018/12/2,289,197,856330
2622,1,2020/2/19,439,444,926722
2623,3,2019/10/20,47,188,69989
2624,1,2018/4/6,562,311,449109
2625,1,2017/2/26,563,707,63702
2626,2,2019/8/6,36,246,625787
2627,1,2019/1/16,776,103,881722
2628,2,2018/3/18,416,409,445600
2629,3,2019/10/19,432,751,835967
2630,2,2017/6/27,250,366,917132
2631,1,2018/12/21,78,850,579479
2632,3,2020/5/16,786,608,364153
2633,3,2017/11/6,342,832,949264
2634,1,2019/10/20,736,929,477698
2635,2,2019/8/9,422,846,743786
2636,2,2017/2/16,804,847,147146
2637,2,2019/3/26,928,23,694583
2638,2,2017/11/1,379,585,163044
2639,2,2017/12/19,956,927,533195
2640,1,2018/5/2,354,913,833512
2641,2,2017/7/7,57,737,300912
2642,2,2017/2/14,68,988,18717
2643,1,2019/6/11,387,967,847814
2644,3,2020/2/24,577,576,13321
2645,3,2017/10/6,205,205,268507
2646,3,2020/9/27,523,861,714171
2647,2,2020/10/12,12,309,749659
2648,3,2020/9/1,732,228,89982
2649,3,2018/11/19,549,545,89023
2650,3,2017/7/4,705,514,576131
2651,1,2020/8/5,52,186,122677
2652,1,2018/3/27,348,707,386660
2653,3,2017/10/11,525,921,190781
2654,1,2020/9/1,511,544,426848
2655,2,2020/2/1,917,680,74925
2656,1,2020/12/18,365,597,414295
2657,1,2019/3/16,45,936,90446
2658,1,2018/5/13,885,560,723722
2659,3,2019/7/10,217,791,814139
2660,1,2020/4/7,471,148,529151
2661,1,2020/2/27,238,639,965426
2662,1,2018/8/24,368,922,970804
2663,1,2018/5/2,848,49,1007
2664,3,2020/10/4,112,924,8776
2665,2,2020/7/24,727,125,631331
2666,2,2017/10/18,581,381,386586
2667,3,2019/6/23,982,268,408013
2668,2,2017/1/27,413,254,737688
2669,2,2018/10/20,996,80,443431
2670,1,2019/2/3,1,78,883830
2671,2,2017/2/9,198,41,353110
2672,3,2020/8/14,405,487,567288
2673,2,2019/10/4,697,19,197758
2674,1,2020/10/25,584,380,399744
2675,1,2019/9/17,167,580,123230
2676,3,2018/11/22,506,565,189600
2677,1,2019/8/17,534,111,696217
2678,3,2019/2/12,238,535,428678
2679,2,2019/11/15,518,287,801301
2680,3,2018/9/13,466,935,363089
2681,2,2017/11/6,673,371,390669
2682,2,2019/8/21,22,777,239010
2683,2,2017/7/23,959,125,400571
2684,1,2020/4/7,654,806,624999
2685,2,2018/3/5,781,972,748708
2686,2,2017/4/24,820,283,682829
2687,1,2017/1/9,393,185,997166
2688,2,2017/11/24,224,357,487564
2689,2,2019/3/6,96,126,104789
2690,1,2017/6/7,822,164,889783
2691,2,2020/5/20,755,683,149370
2692,2,2020/6/6,73,129,320731
2693,1,2018/9/14,408,71,291801
2694,3,2020/12/24,438,987,460186
2695,2,2018/1/20,210,486,699707
2696,3,2018/10/24,972,851,990417
2697,1,2019/1/10,225,894,563898
2698,1,2019/2/14,837,587,958133
2699,3,2019/4/20,141,420,98208
2700,1,2020/12/17,404,494,844030
2701,3,2020/10/10,428,736,716720
2702,1,2017/7/7,528,952,980911
2703,3,2019/10/8,698,598,474617
2704,1,2019/8/21,845,720,144227
2705,3,2018/7/18,661,3,536343
2706,2,2017/7/5,783,152,28854
2707,3,2017/3/19,307,811,866714
2708,1,2018/2/8,744,902,440738
2709,3,2019/7/21,570,212,323547
2710,1,2020/8/5,876,83,910516
2711,1,2020/3/20,164,977,248081
2712,3,2019/3/9,770,166,65549
2713,2,2020/8/4,274,153,524930
2714,1,2019/7/3,886,648,478872
2715,1,2019/9/14,240,112,71039
2716,1,2018/7/12,262,513,962482
2717,1,2019/5/25,755,521,751394
2718,2,2020/5/2,698,887,82079
2719,2,2019/11/24,365,494,75654
2720,1,2018/12/23,463,626,438411
2721,2,2018/4/16,947,707,298708
2722,1,2019/2/1,350,673,969995
2723,1,2020/11/19,75,944,133037
2724,1,2020/10/6,601,269,675650
2725,2,2017/10/16,396,656,255769
2726,2,2020/6/16,93,670,322391
2727,3,2020/12/5,881,119,95700
2728,3,2019/10/18,616,470,507109
2729,2,2020/7/10,406,874,159511
2730,2,2019/11/8,215,597,687921
2731,1,2018/12/8,11,857,791715
2732,2,2018/8/19,301,513,689149
2733,2,2020/10/17,997,299,876750
2734,1,2020/2/9,601,794,710812
2735,1,2018/2/22,293,222,300906
2736,2,2017/8/3,810,109,148924
2737,2,2019/3/14,140,177,941378
2738,3,2017/8/9,867,436,151129
2739,3,2018/11/3,583,806,511596
2740,2,2019/2/15,134,932,113944
2741,1,2017/9/14,1,705,652631
2742,3,2020/7/3,594,849,59116
2743,2,2019/6/16,398,708,374744
2744,3,2020/4/8,242,618,723887
2745,1,2017/9/27,895,703,834571
2746,3,2019/9/2,280,713,405824
2747,1,2019/11/26,236,945,498660
2748,3,2020/3/26,170,362,405390
2749,3,2018/5/21,762,779,825164
2750,2,2018/6/19,629,245,291598
2751,2,2019/6/14,219,420,753005
2752,1,2019/11/13,358,777,188263
2753,2,2018/3/2,35,825,425844
2754,2,2018/7/16,536,436,467460
2755,2,2019/6/2,756,119,901177
2756,3,2020/10/22,267,51,619818
2757,3,2019/4/3,71,830,472380
2758,2,2019/2/27,78,517,534824
2759,3,2018/5/4,288,179,94953
2760,1,2020/2/4,531,260,607404
2761,3,2019/8/16,95,83,363090
2762,2,2017/8/1,14,876,468193
2763,3,2020/8/27,409,97,217194
2764,2,2020/6/27,184,552,848803
2765,2,2018/7/27,964,388,888499
2766,1,2017/4/22,474,268,696593
2767,2,2020/5/22,803,485,171985
2768,2,2017/11/17,823,816,75943
2769,1,2019/3/5,876,501,193455
2770,3,2019/4/25,365,398,815790
2771,1,2018/4/17,578,560,736695
2772,1,2018/3/17,450,926,31162
2773,1,2019/12/9,322,564,639820
2774,1,2018/7/4,353,80,45240
2775,2,2020/3/4,977,167,688383
2776,2,2017/7/3,214,408,182350
2777,3,2019/4/10,38,712,293463
2778,1,2018/8/8,538,903,149045
2779,2,2018/5/7,343,583,655186
2780,2,2018/5/4,789,40,332035
2781,2,2018/8/4,369,406,228237
2782,2,2019/3/6,764,52,142435
2783,3,2019/9/25,319,24,820421
2784,3,2017/12/12,269,443,634325
2785,3,2017/10/18,639,897,390362
2786,1,2019/4/1,235,998,374670
2787,1,2018/7/23,328,842,338838
2788,1,2018/10/16,370,722,289241
2789,2,2019/6/20,941,324,944582
2790,3,2019/5/20,689,234,710339
2791,2,2020/9/3,617,965,647365
2792,2,2020/7/5,829,411,104258
2793,3,2019/3/12,659,126,670790
2794,3,2020/3/19,224,198,656777
2795,1,2017/4/12,510,353,188663
2796,2,2020/8/25,835,523,75094
2797,2,2017/5/3,555,802,689510
2798,2,2017/1/7,824,315,328146
2799,3,2020/6/11,516,384,531976
2800,1,2017/3/13,488,63,196036
2801,3,2018/12/17,665,9,630536
2802,2,2017/6/5,854,236,296891
2803,1,2017/6/7,974,532,808481
2804,2,2019/6/3,521,447,937632
2805,2,2020/7/18,62,26,227245
2806,3,2020/5/20,547,346,741543
2807,1,2018/10/19,176,979,26507
2808,1,2018/10/14,374,83,367427
2809,1,2019/6/16,334,355,69342
2810,3,2020/9/9,597,775,290214
2811,3,2019/3/25,486,607,166835
2812,1,2017/5/14,520,392,830210
2813,3,2020/1/23,132,961,95631
2814,1,2017/6/25,962,727,985646
2815,3,2018/3/5,263,755,540186
2816,3,2018/12/7,879,555,173891
2817,1,2019/2/4,655,466,894105
2818,3,2019/11/15,875,783,476141
2819,1,2020/3/12,441,331,690067
2820,2,2019/3/22,87,578,819331
2821,1,2020/5/21,593,72,43734
2822,3,2017/1/13,641,206,905473
2823,1,2017/12/17,983,311,204775
2824,2,2020/10/17,815,736,494278
2825,3,2017/6/19,233,575,869316
2826,1,2018/6/10,383,157,989683
2827,3,2019/1/19,96,708,252804
2828,3,2020/8/5,217,525,221694
2829,2,2017/1/4,45,382,608599
2830,2,2017/6/1,488,15,238341
2831,1,2017/8/16,409,664,609669
2832,2,2019/6/24,888,56,340071
2833,3,2017/7/2,486,412,791243
2834,2,2018/3/11,539,628,960565
2835,3,2019/1/5,528,416,581727
2836,3,2017/10/5,316,665,962923
2837,2,2020/5/16,21,850,752681
2838,1,2017/2/27,846,213,249506
2839,2,2020/11/3,875,113,394591
2840,1,2019/11/17,536,625,917372
2841,3,2020/2/17,747,68,584552
2842,1,2020/2/22,756,432,447121
2843,3,2018/6/23,487,435,933936
2844,3,2018/12/2,17,587,482970
2845,1,2020/8/12,578,583,925218
2846,2,2020/9/21,619,331,147685
2847,1,2019/5/20,673,290,735895
2848,2,2018/10/8,548,433,898560
2849,2,2020/3/17,690,963,858760
2850,1,2017/2/15,96,148,841132
2851,2,2019/9/27,859,683,159035
2852,3,2017/8/18,59,983,83878
2853,1,2020/1/22,383,905,415403
2854,2,2018/1/3,188,59,105195
2855,3,2020/3/14,242,19,835541
2856,3,2020/12/19,143,823,295318
2857,1,2018/10/13,953,566,850326
2858,2,2020/12/21,863,467,227360
2859,1,2018/5/26,720,932,93706
2860,1,2020/12/6,764,747,753441
2861,1,2020/6/6,993,489,388663
2862,2,2020/10/3,453,376,144106
2863,2,2017/1/25,190,645,830612
2864,2,2019/9/13,648,261,86739
2865,1,2018/12/23,727,470,169545
2866,1,2019/8/12,747,15,682179
2867,3,2020/8/14,572,233,27767
2868,1,2018/1/19,696,406,346567
2869,3,2019/12/14,735,932,110042
2870,3,2018/3/11,184,832,938970
2871,1,2017/11/6,247,577,487773
2872,3,2020/1/15,46,561,197307
2873,3,2020/2/26,151,109,215814
2874,2,2020/2/23,819,367,590512
2875,3,2020/8/14,842,177,89185
2876,1,2019/5/11,400,510,386626
2877,1,2018/7/11,946,475,753101
2878,3,2020/4/13,167,395,765011
2879,1,2020/9/17,220,119,976907
2880,1,2017/1/25,269,171,21592
2881,1,2017/6/4,472,504,950859
2882,2,2019/12/24,956,813,859006
2883,3,2020/6/19,177,783,303996
2884,2,2017/6/18,405,202,682338
2885,1,2020/8/25,736,702,689827
2886,3,2018/9/3,229,61,71797
2887,2,2017/3/12,951,266,182848
2888,2,2017/12/10,489,267,630145
2889,1,2019/10/11,578,458,647943
2890,1,2017/6/23,27,949,737340
2891,1,2018/9/11,66,297,601240
2892,3,2017/8/15,241,855,992781
2893,3,2017/4/6,694,519,568481
2894,2,2017/4/2,771,885,510969
2895,3,2020/9/20,818,61,40970
2896,3,2018/7/18,510,321,469045
2897,2,2018/7/10,806,291,345251
2898,3,2020/1/11,793,909,447058
