2513,69,10,2417,3631,5,2118
2514,70,48,741,3631,5,282
2515,98,48,3828,3631,5,76
2516,78,24,1145,3631,5,3144
2517,71,8,2997,3631,5,1287
2518,76,48,341,3631,5,3389
2519,85,22,2211,3631,5,3599
2520,84,11,1405,3631,5,2609
2521,3,7,833,692,9,1778
2522,35,13,4460,692,9,392
2523,96,8,1835,692,9,1175
2524,79,2,4845,692,9,2319
2525,10,32,547,692,9,1537
2526,50,22,472,692,9,1324
2527,35,43,3095,692,9,1433
2528,81,24,3818,692,9,3066
2529,87,44,1804,692,9,3693
2530,63,1,2535,692,9,1963
2531,65,28,263,4023,6,2044
2532,48,9,1754,4023,6,958
2533,30,28,1914,4023,6,1428
2534,83,9,4100,4023,6,3399
2535,24,18,2932,4023,6,3413
2536,59,31,3786,4023,6,3788
2537,90,30,1270,4023,6,302
2538,30,44,2769,4023,6,3056
2539,98,28,3497,4023,6,366
2540,6,27,186,4023,6,2111
2541,6,2,250,2680,11,824
2542,3,11,712,2680,11,3806
2543,68,10,622,2680,11,2854
2544,32,48,851,2680,11,443
2545,43,8,788,2680,11,1207
2546,23,45,3134,2680,11,1486
2547,94,46,3782,2680,11,3044
2548,82,24,2334,2680,11,406
2549,75,25,3646,2680,11,3872
2550,49,10,1418,2680,11,2670
2551,10,48,2592,4086,6,1803
2552,79,37,4076,4086,6,3934
2553,20,17,3912,4086,6,1251
2554,15,22,1734,4086,6,579
2555,62,4,1751,4086,6,2808
2556,25,14,3926,4086,6,2995
2557,34,22,1347,4086,6,3851
2558,76,28,1045,4086,6,1412
2559,2,34,142,4086,6,350
2560,64,27,422,4086,6,3759
2561,10,22,1657,7352,11,3454
2562,94,28,4141,7352,11,1199
2563,59,1,1725,7352,11,619
2564,81,40,3008,7352,11,2244
2565,7,37,2149,7352,11,3177
2566,42,46,4041,7352,11,571
2567,46,12,1677,7352,11,3190
2568,43,22,4474,7352,11,3916
2569,41,25,1161,7352,11,2031
2570,95,27,2856,7352,11,2896
2571,35,12,611,19660,12,1580
2572,23,43,2508,19660,12,3160
2573,67,2,4973,19660,12,723
2574,86,18,484,19660,12,3879
2575,2,21,4943,19660,12,920
2576,50,11,3211,19660,12,1413
2577,87,18,3257,19660,12,216
2578,66,44,1706,19660,12,283
2579,97,50,2345,19660,12,3977
2580,49,2,4483,19660,12,1859
2581,39,27,1068,16841,3,89
2582,62,50,2433,16841,3,2949
2583,11,8,4260,16841,3,3896
2584,49,8,3190,16841,3,2622
2585,14,44,3043,16841,3,3230
2586,70,42,2594,16841,3,2612
2587,35,38,2734,16841,3,2137
2588,95,22,3712,16841,3,3440
2589,85,2,3646,16841,3,2986
2590,93,31,4412,16841,3,2374
2591,23,1,3217,5482,5,1165
2592,18,39,4839,5482,5,1731
2593,80,39,469,5482,5,2930
2594,19,15,3868,5482,5,1019
2595,95,3,1740,5482,5,3932
2596,17,37,4718,5482,5,954
2597,42,15,470,5482,5,2563
2598,61,43,2611,5482,5,2806
2599,1,8,3711,5482,5,1579
2600,43,41,2540,5482,5,1293
2601,27,2,1055,7865,14,436
2602,99,45,2566,7865,14,1368
2603,65,46,1664,7865,14,1377
2604,80,41,2934,7865,14,3933
2605,92,50,4208,7865,14,639
2606,40,4,1565,7865,14,2022
2607,60,35,1251,7865,14,1443
2608,93,34,4062,7865,14,3445
2609,85,43,493,7865,14,685
2610,69,50,467,7865,14,3235
2611,29,29,522,15660,10,3171
2612,90,9,1449,15660,10,2296
2613,67,32,98,15660,10,1473
2614,4,11,3634,15660,10,3421
2615,68,35,4074,15660,10,750
2616,9,19,129,15660,10,2977
2617,2,50,2302,15660,10,212
2618,88,26,4106,15660,10,1165
2619,78,20,557,15660,10,3064
2620,12,12,563,15660,10,1367
2621,31,47,2719,17619,6,437
2622,32,44,4885,17619,6,1229
2623,59,43,1418,17619,6,573
2624,16,35,3278,17619,6,754
2625,36,7,1871,17619,6,605
2626,76,30,576,17619,6,3431
2627,12,9,2631,17619,6,2105
2628,68,38,274,17619,6,968
2629,26,46,3911,17619,6,3197
2630,41,3,4786,17619,6,3840
2631,35,41,2932,6762,15,408
2632,61,34,4376,6762,15,2195
2633,38,17,2461,6762,15,1941
2634,70,10,2534,6762,15,739
2635,19,47,211,6762,15,2226
2636,82,27,1358,6762,15,75
2637,7,14,428,6762,15,895
2638,52,39,1489,6762,15,147
2639,94,25,442,6762,15,2424
2640,43,48,74,6762,15,273
2641,65,45,4979,26,2,2171
2642,53,24,3576,26,2,1973
2643,96,26,4636,26,2,286
2644,68,35,1732,26,2,469
2645,46,22,315,26,2,2959
2646,8,22,3427,26,2,3000
2647,4,38,510,26,2,1850
2648,49,8,4419,26,2,161
2649,2,39,2093,26,2,3008
2650,38,19,3200,26,2,141
2651,99,26,4892,16598,7,297
2652,47,35,127,16598,7,3504
2653,20,1,2331,16598,7,3357
2654,76,24,4202,16598,7,1894
2655,43,24,4087,16598,7,516
2656,94,2,2977,16598,7,3764
2657,62,10,3637,16598,7,3730
2658,15,30,460,16598,7,3713
2659,29,38,1805,16598,7,2965
2660,42,8,2107,16598,7,1305
2661,61,32,1477,7984,5,3908
2662,9,11,115,7984,5,404
2663,81,20,3925,7984,5,1524
2664,5,14,2957,7984,5,3204
2665,62,41,4654,7984,5,533
2666,6,23,4405,7984,5,34
2667,61,19,3770,7984,5,1739
2668,86,35,734,7984,5,3805
2669,13,11,679,7984,5,3226
2670,7,1,3531,7984,5,1139
2671,59,34,348,10219,6,305
2672,61,19,2539,10219,6,181
2673,33,35,4433,10219,6,2340
2674,11,13,1072,10219,6,104
2675,63,1,663,10219,6,1061
2676,21,31,3012,10219,6,1569
2677,86,10,4606,10219,6,1795
2678,45,3,520,10219,6,595
2679,68,31,2532,10219,6,3258
2680,17,48,2914,10219,6,1986
2681,11,46,2412,3793,3,3556
2682,17,33,1345,3793,3,520
2683,37,1,458,3793,3,1501
2684,100,27,4263,3793,3,295
2685,33,10,2909,3793,3,2537
2686,85,5,3764,3793,3,2211
2687,44,2,2786,3793,3,323
2688,95,8,3225,3793,3,1241
2689,23,42,2118,3793,3,3347
2690,35,34,3933,3793,3,1772
2691,57,11,3053,7250,16,2477
2692,71,14,3098,7250,16,2879
2693,29,49,3362,7250,16,374
2694,91,29,1630,7250,16,2396
2695,89,18,724,7250,16,3877
2696,13,2,4361,7250,16,2397
2697,15,8,3977,7250,16,1659
2698,56,27,1091,7250,16,45
2699,66,23,378,7250,16,2415
2700,70,44,179,7250,16,1646
2701,62,24,3580,585,13,230
2702,60,47,4663,585,13,3800
2703,55,45,3870,585,13,897
2704,25,2,1904,585,13,1046
2705,54,20,3663,585,13,3805
2706,80,44,2533,585,13,2122
2707,86,6,3888,585,13,2059
2708,62,46,3540,585,13,133
2709,40,19,4040,585,13,1735
2710,30,5,3514,585,13,3701
2711,97,12,1500,13775,5,2525
2712,19,43,3720,13775,5,2420
2713,74,27,3871,13775,5,2901
2714,24,44,4232,13775,5,1693
2715,36,10,1863,13775,5,874
2716,88,25,734,13775,5,498
2717,71,36,1301,13775,5,934
2718,87,45,3972,13775,5,126
2719,43,48,1602,13775,5,1410
2720,56,39,3910,13775,5,1137
2721,6,2,3668,12864,15,1666
2722,69,3,2967,12864,15,128
2723,85,20,1621,12864,15,2625
2724,43,21,3877,12864,15,1474
2725,56,47,824,12864,15,2553
2726,86,24,3550,12864,15,2811
2727,56,41,4004,12864,15,2941
2728,61,30,3967,12864,15,3320
2729,18,12,4121,12864,15,513
2730,98,13,3575,12864,15,1780
2731,95,13,1475,5260,10,3355
2732,69,28,1431,5260,10,3137
2733,5,12,2924,5260,10,3936
2734,52,29,1157,5260,10,3050
2735,98,37,4590,5260,10,1038
2736,67,9,24,5260,10,3758
2737,25,23,4619,5260,10,3670
2738,41,5,1011,5260,10,283
2739,36,11,2864,5260,10,2829
2740,16,5,4358,5260,10,1773
2741,69,8,701,14592,6,526
2742,91,50,4707,14592,6,190
2743,89,42,943,14592,6,774
2744,9,32,3745,14592,6,1732
2745,83,5,137,14592,6,2129
2746,52,32,630,14592,6,3657
2747,28,24,4684,14592,6,3221
2748,92,39,818,14592,6,1498
2749,56,19,2182,14592,6,2120
2750,82,24,2158,14592,6,3983
2751,52,6,4948,12411,4,605
2752,32,30,2227,12411,4,3936
2753,71,16,1222,12411,4,184
2754,35,36,4910,12411,4,3961
2755,26,44,4552,12411,4,1618
2756,81,40,3285,12411,4,2290
2757,73,40,210,12411,4,449
2758,17,40,1804,12411,4,503
2759,45,35,3558,12411,4,1792
2760,4,24,1017,12411,4,927
2761,38,38,2981,19544,6,3609
2762,88,22,2182,19544,6,1964
2763,60,1,453,19544,6,3707
2764,9,23,2618,19544,6,3387
2765,76,1,2059,19544,6,1659
2766,10,43,805,19544,6,1362
2767,10,34,1786,19544,6,301
2768,53,19,3361,19544,6,1548
2769,79,20,1004,19544,6,1705
2770,89,18,4330,19544,6,1332
2771,23,12,3376,18649,14,378
2772,25,14,2735,18649,14,3211
2773,42,19,1649,18649,14,1047
2774,10,11,2175,18649,14,1029
2775,80,46,1175,18649,14,3795
2776,40,32,4458,18649,14,806
2777,39,48,1528,18649,14,1817
2778,97,11,2440,18649,14,1320
2779,21,46,1660,18649,14,3944
2780,69,25,3426,18649,14,3599
2781,12,2,2264,19883,13,570
2782,92,16,4377,19883,13,3115
2783,22,43,3084,19883,13,2991
2784,86,41,4118,19883,13,3847
2785,58,26,2983,19883,13,3364
2786,27,25,3848,19883,13,3913
2787,35,4,1450,19883,13,1573
2788,68,19,4986,19883,13,3723
2789,39,34,832,19883,13,3561
2790,6,22,3770,19883,13,409
2791,14,27,1614,4640,16,118
2792,25,11,3062,4640,16,2376
2793,75,1,3661,4640,16,2803
2794,76,15,3308,4640,16,2157
2795,69,34,4254,4640,16,2274
2796,49,20,2609,4640,16,3541
2797,33,12,497,4640,16,1673
2798,74,20,1994,4640,16,1898
2799,83,16,4698,4640,16,2908
2800,56,11,2661,4640,16,892
2801,48,49,106,5537,4,25
2802,32,26,355,5537,4,479
2803,85,5,2523,5537,4,919
2804,54,49,1374,5537,4,1055
2805,85,37,2651,5537,4,2795
2806,98,1,4582,5537,4,1787
2807,7,1,3293,5537,4,1534
2808,3,3,177,5537,4,2837
2809,64,29,1445,5537,4,2048
2810,72,7,4023,5537,4,353
2811,2,25,3372,8997,15,1864
2812,26,11,2087,8997,15,841
2813,60,40,2726,8997,15,3247
2814,52,42,279,8997,15,2880
2815,100,41,17,8997,15,389
2816,82,6,3353,8997,15,1773
2817,17,50,19,8997,15,2488
2818,100,37,3460,8997,15,1057
2819,93,11,4021,8997,15,1680
2820,62,29,1656,8997,15,276
2821,92,18,4425,13972,4,2932
2822,87,22,108,13972,4,3752
2823,23,5,2707,13972,4,776
2824,68,27,2642,13972,4,1376
2825,50,45,4871,13972,4,907
2826,76,39,4070,13972,4,854
2827,46,18,477,13972,4,2615
2828,94,24,2570,13972,4,1766
2829,6,40,4589,13972,4,892
2830,56,12,1419,13972,4,502
2831,85,9,3978,16095,16,3415
2832,22,46,3052,16095,16,2683
2833,73,50,3186,16095,16,3682
2834,62,16,4020,16095,16,2472
2835,85,26,4910,16095,16,2246
2836,49,29,179,16095,16,772
2837,90,47,2208,16095,16,928
2838,51,14,598,16095,16,185
2839,33,22,4419,16095,16,2078
2840,69,19,4751,16095,16,156
2841,19,27,4133,6400,16,3055
2842,75,42,3050,6400,16,1066
2843,83,7,4076,6400,16,1588
2844,25,1,3244,6400,16,3706
2845,25,3,4548,6400,16,1703
2846,20,40,3262,6400,16,923
2847,43,27,1951,6400,16,983
2848,61,45,2554,6400,16,709
2849,58,42,283,6400,16,1191
2850,78,37,889,6400,16,1558
2851,96,24,4379,13927,5,3280
2852,14,30,3579,13927,5,3505
2853,22,16,840,13927,5,2864
2854,17,37,4576,13927,5,1196
2855,3,20,1416,13927,5,1765
2856,58,38,3547,13927,5,3354
2857,13,28,3910,13927,5,1192
2858,61,5,3285,13927,5,1376
2859,28,49,2436,13927,5,3683
2860,78,24,19,13927,5,1457
2861,40,41,3810,11485,5,3470
2862,30,38,4406,11485,5,843
2863,77,48,2354,11485,5,1107
2864,100,46,3822,11485,5,802
2865,36,30,4540,11485,5,574
2866,6,16,2132,11485,5,3774
2867,33,48,344,11485,5,2302
2868,69,11,1081,11485,5,562
2869,45,29,4288,11485,5,338
2870,54,2,2752,11485,5,3984
2871,42,22,3652,3844,16,3518
2872,50,28,385,3844,16,3989
2873,99,7,2022,3844,16,2750
2874,74,50,243,3844,16,450
2875,45,46,3728,3844,16,1900
2876,40,43,4039,3844,16,1226
2877,30,24,572,3844,16,3764
2878,54,40,2577,3844,16,3793
2879,72,3,2103,3844,16,2141
2880,49,43,1606,3844,16,1697
2881,21,25,1954,5663,3,2282
2882,35,32,4899,5663,3,2343
2883,3,19,3379,5663,3,1933
2884,72,29,2641,5663,3,1959
2885,67,38,131,5663,3,3120
2886,85,42,3569,5663,3,1203
2887,23,17,4676,5663,3,2752
2888,21,17,1125,5663,3,2671
2889,33,39,151,5663,3,2258
2890,6,21,3337,5663,3,2582
2891,81,32,2987,4345,15,660
2892,28,38,4249,4345,15,3336
2893,99,19,4012,4345,15,3309
2894,41,12,4812,4345,15,1888
2895,80,38,4099,4345,15,317
2896,22,26,3131,4345,15,1408
2897,19,23,4776,4345,15,141
2898,2,49,3150,4345,15,1674
2899,72,48,3339,4345,15,1747
2900,97,27,3351,4345,15,2768
2901,61,14,921,16079,4,3096
2902,5,45,576,16079,4,2446
2903,58,18,4746,16079,4,1557
2904,74,15,3055,16079,4,1399
2905,71,27,4007,16079,4,1429
2906,86,43,248,16079,4,365
2907,17,38,323,16079,4,816
2908,89,5,1792,16079,4,1937
2909,22,23,909,16079,4,3831
2910,75,41,4608,16079,4,1532
2911,50,33,4150,17097,6,3162
2912,11,7,2833,17097,6,3979
2913,51,47,3903,17097,6,2665
2914,63,38,1673,17097,6,3124
2915,97,18,1057,17097,6,1934
2916,83,8,3819,17097,6,2476
2917,4,40,2218,17097,6,540
2918,86,40,565,17097,6,2336
2919,8,8,2063,17097,6,1216
2920,17,8,3556,17097,6,121
2921,79,33,1951,5875,7,3654
2922,23,27,2381,5875,7,576
2923,87,9,1181,5875,7,2302
2924,45,15,3397,5875,7,982
2925,7,49,4623,5875,7,1656
2926,15,44,1481,5875,7,3432
2927,33,4,424,5875,7,1543
2928,94,2,4332,5875,7,2013
2929,97,46,3125,5875,7,2254
2930,71,36,3371,5875,7,2761
2931,84,42,1910,1002,14,3013
2932,97,6,4771,1002,14,2167
2933,46,8,1007,1002,14,740
2934,7,22,2837,1002,14,1961
2935,84,21,4637,1002,14,982
2936,4,25,124,1002,14,799
2937,55,11,397,1002,14,3297
2938,1,14,4503,1002,14,2226
2939,54,22,1559,1002,14,469
2940,53,45,4293,1002,14,1423
2941,19,47,1144,15114,14,1296
2942,9,24,2238,15114,14,797
2943,20,42,4537,15114,14,3909
2944,77,23,558,15114,14,1284
2945,35,33,2168,15114,14,2047
2946,91,1,1657,15114,14,1733
2947,3,12,3437,15114,14,3292
2948,1,34,264,15114,14,1747
2949,51,16,2803,15114,14,132
2950,79,10,314,15114,14,2928
2951,6,8,4461,301,15,3047
2952,81,30,331,301,15,3546
2953,89,25,2660,301,15,844
2954,67,28,1232,301,15,3758
2955,29,34,3681,301,15,553
2956,82,31,4001,301,15,1957
2957,6,7,4667,301,15,200
2958,46,39,1930,301,15,679
2959,91,21,3534,301,15,3947
2960,8,23,3081,301,15,3032
2961,58,31,2651,6054,10,735
2962,79,22,772,6054,10,3271
2963,91,49,3986,6054,10,2343
2964,59,33,1921,6054,10,3744
2965,55,26,2867,6054,10,551
2966,47,25,4490,6054,10,3754
2967,42,9,4232,6054,10,341
2968,52,28,2388,6054,10,2757
2969,38,14,4105,6054,10,3532
2970,37,8,2037,6054,10,3135
2971,41,38,3039,10152,3,1728
2972,19,33,2780,10152,3,332
2973,3,1,2426,10152,3,248
2974,1,14,3502,10152,3,2548
2975,94,38,868,10152,3,1952
2976,74,20,180,10152,3,2421
2977,14,39,952,10152,3,2377
2978,89,32,3426,10152,3,3133
2979,27,48,1837,10152,3,917
2980,36,33,3665,10152,3,885
2981,83,1,2627,19110,13,2771
2982,60,33,287,19110,13,970
2983,91,13,2844,19110,13,561
2984,9,37,3298,19110,13,3975
2985,40,39,1227,19110,13,804
2986,90,28,2386,19110,13,1227
2987,77,47,660,19110,13,3209
2988,57,6,428,19110,13,2716
2989,43,27,1697,19110,13,2422
2990,56,37,2357,19110,13,3659
2991,30,42,2344,8697,15,3278
2992,17,26,2822,8697,15,1120
2993,57,41,4030,8697,15,3447
2994,45,42,1888,8697,15,1230
2995,38,20,2909,8697,15,960
2996,58,48,2265,8697,15,1567
2997,1,28,3870,8697,15,2814
2998,58,25,3941,8697,15,3712
2999,50,21,1222,8697,15,695
3000,27,45,1209,8697,15,2359
3001,16,7,2903,5021,12,3599
3002,51,48,2855,5021,12,1024
3003,25,22,2611,5021,12,2986
3004,68,14,2404,5021,12,2729
3005,97,34,4969,5021,12,3042
3006,82,6,4121,5021,12,1781
3007,30,17,941,5021,12,415
3008,74,5,308,5021,12,2666
3009,79,43,1675,5021,12,376
3010,27,34,4560,5021,12,3886
3011,49,35,484,2618,9,1618
3012,75,31,1950,2618,9,1341
3013,12,49,2915,2618,9,1710
3014,68,26,1585,2618,9,994
3015,82,2,3116,2618,9,1245
3016,24,10,3096,2618,9,3994
3017,11,24,417,2618,9,2152
3018,100,42,3476,2618,9,2717
3019,71,8,4463,2618,9,3972
3020,73,9,3722,2618,9,3639
3021,56,15,4664,3255,10,3257
3022,31,40,4718,3255,10,3794
3023,31,46,3000,3255,10,554
3024,46,24,4930,3255,10,2352
3025,57,18,3473,3255,10,2444
3026,40,15,2280,3255,10,126
3027,92,21,188,3255,10,3879
3028,91,27,1707,3255,10,816
3029,16,20,1461,3255,10,19
3030,33,45,841,3255,10,1113
3031,68,29,2369,381,4,3742
3032,61,44,4284,381,4,2847
3033,94,14,1897,381,4,1704
3034,90,11,1467,381,4,1086
3035,36,30,4379,381,4,3523
3036,12,36,1159,381,4,1674
3037,81,6,747,381,4,3425
3038,95,28,4510,381,4,2684
3039,59,24,2156,381,4,3974
3040,73,1,2382,381,4,764
3041,45,48,4886,2295,6,2753
3042,44,24,2289,2295,6,2175
3043,86,47,1466,2295,6,907
3044,70,45,4580,2295,6,3524
3045,18,49,3038,2295,6,1845
3046,26,24,4413,2295,6,2881
3047,9,10,4090,2295,6,1438
3048,20,2,2205,2295,6,332
3049,12,8,63,2295,6,3302
3050,86,8,1851,2295,6,1550
3051,50,47,4091,1108,8,2625
3052,7,16,3708,1108,8,3165
3053,63,47,2686,1108,8,3328
3054,64,30,2305,1108,8,2414
3055,15,2,1139,1108,8,680
3056,70,42,3030,1108,8,2650
3057,33,18,3921,1108,8,3523
3058,40,39,1320,1108,8,2761
3059,98,47,2474,1108,8,2374
3060,55,33,4433,1108,8,36
3061,20,9,4390,17586,13,158
3062,33,21,4855,17586,13,20
3063,89,48,4196,17586,13,190
3064,3,2,2071,17586,13,1777
3065,16,38,2459,17586,13,149
3066,46,41,2999,17586,13,3097
3067,38,50,646,17586,13,2935
3068,85,30,1965,17586,13,310
3069,82,6,3109,17586,13,3949
3070,79,20,1426,17586,13,422
3071,56,28,4410,4404,7,505
3072,97,34,18,4404,7,1982
3073,96,34,379,4404,7,290
3074,48,32,1775,4404,7,398
3075,99,49,3137,4404,7,3142
3076,10,31,2698,4404,7,1319
3077,12,38,3553,4404,7,446
3078,51,46,1,4404,7,1772
3079,11,46,4760,4404,7,1957
3080,54,15,2575,4404,7,116
3081,58,12,1064,12468,9,2182
3082,24,11,1032,12468,9,2201
3083,76,32,479,12468,9,700
3084,76,42,1541,12468,9,2478
3085,81,4,2750,12468,9,148
3086,43,6,1479,12468,9,1236
3087,44,49,2955,12468,9,3807
3088,70,25,791,12468,9,2248
3089,7,14,9,12468,9,884
3090,82,7,1005,12468,9,1913
3091,1,8,4313,19546,1,2861
3092,91,17,4847,19546,1,1586
3093,61,14,3061,19546,1,910
3094,5,21,4107,19546,1,2988
3095,37,17,2064,19546,1,1027
3096,38,22,3167,19546,1,1802
3097,3,8,4183,19546,1,643
3098,76,46,4061,19546,1,2313
3099,46,37,3289,19546,1,1682
3100,47,22,2980,19546,1,314
3101,36,15,2227,14651,10,2572
3102,30,6,4796,14651,10,2603
3103,59,28,3145,14651,10,425
3104,68,16,3720,14651,10,3128
3105,25,33,1724,14651,10,492
3106,41,11,2356,14651,10,85
3107,40,18,4457,14651,10,3924
3108,98,29,4588,14651,10,2777
3109,5,44,1290,14651,10,2643
3110,10,28,4703,14651,10,3010
3111,33,47,2800,11613,5,1339
3112,78,25,2211,11613,5,2039
3113,29,29,3702,11613,5,3568
3114,65,50,3926,11613,5,1271
3115,99,17,2753,11613,5,3152
3116,81,20,620,11613,5,2197
3117,19,39,1518,11613,5,2945
3118,16,5,2313,11613,5,1918
3119,90,8,3827,11613,5,2286
3120,15,37,325,11613,5,1152
3121,40,31,1233,2530,5,817
3122,68,21,2498,2530,5,743
3123,64,29,1723,2530,5,2915
3124,57,24,3002,2530,5,1156
3125,17,43,951,2530,5,903
3126,50,26,1451,2530,5,2009
3127,61,49,201,2530,5,480
3128,94,9,3615,2530,5,1754
3129,76,43,485,2530,5,1401
3130,54,26,4935,2530,5,60
3131,24,25,3346,15553,12,3328
3132,8,31,4895,15553,12,539
3133,9,27,1527,15553,12,3132
3134,71,21,674,15553,12,990
3135,6,43,2466,15553,12,2562
3136,65,23,390,15553,12,1117
3137,6,40,281,15553,12,2161
3138,26,32,1576,15553,12,3339
3139,48,1,2446,15553,12,960
3140,81,47,393,15553,12,838
3141,29,50,1219,2041,10,3630
3142,28,40,4679,2041,10,1188
3143,83,35,3988,2041,10,1309
3144,96,12,3372,2041,10,3390
3145,3,18,2643,2041,10,2045
3146,34,9,2217,2041,10,66
3147,96,30,402,2041,10,3298
3148,56,9,4343,2041,10,3756
3149,27,24,4847,2041,10,90
3150,85,23,522,2041,10,1291
3151,19,4,696,7667,10,1821
3152,60,4,221,7667,10,3134
3153,38,49,4143,7667,10,625
3154,90,3,2656,7667,10,3873
3155,60,46,3608,7667,10,2186
3156,92,21,297,7667,10,3161
3157,79,48,3200,7667,10,562
3158,94,33,2469,7667,10,2285
3159,96,6,3604,7667,10,2861
3160,60,9,118,7667,10,3525
3161,16,43,4874,10575,1,3025
3162,33,2,1288,10575,1,2819
3163,49,2,1748,10575,1,1018
3164,33,17,232,10575,1,1085
3165,17,34,1709,10575,1,189
3166,30,9,3567,10575,1,1629
3167,91,9,3158,10575,1,372
3168,11,41,3136,10575,1,3700
3169,66,17,2480,10575,1,1802
3170,37,44,2109,10575,1,3681
3171,79,37,513,8492,2,2686
3172,68,21,854,8492,2,1558
3173,91,30,2826,8492,2,2796
3174,48,34,4807,8492,2,778
3175,49,12,471,8492,2,2454
3176,14,20,619,8492,2,1777
3177,25,23,699,8492,2,1284
3178,29,11,1746,8492,2,2789
3179,28,40,734,8492,2,2731
3180,98,14,1292,8492,2,976
3181,33,10,389,15699,4,1948
3182,67,2,324,15699,4,67
3183,68,1,935,15699,4,1698
3184,94,5,2303,15699,4,1782
3185,49,43,1020,15699,4,1031
3186,59,6,2912,15699,4,2217
3187,2,19,4689,15699,4,3639
3188,38,11,3147,15699,4,271
3189,93,27,1897,15699,4,641
3190,85,40,395,15699,4,3026
3191,19,25,2193,2134,2,2424
3192,27,18,1760,2134,2,68
3193,7,36,740,2134,2,276
3194,45,36,1610,2134,2,3786
3195,50,35,3224,2134,2,43
3196,45,17,1434,2134,2,2121
3197,48,23,1473,2134,2,380
3198,62,5,691,2134,2,165
3199,7,17,898,2134,2,3225
3200,45,38,421,2134,2,1185
3201,2,27,993,13313,6,3853
3202,61,41,3819,13313,6,716
3203,14,6,4906,13313,6,1574
3204,12,46,3547,13313,6,1527
3205,57,35,770,13313,6,2119
3206,43,29,1228,13313,6,3529
3207,88,5,1064,13313,6,691
3208,26,30,2006,13313,6,3316
3209,50,40,4744,13313,6,1871
3210,88,26,4353,13313,6,1307
3211,24,46,4543,7604,5,383
3212,13,31,3430,7604,5,84
3213,45,48,4760,7604,5,1262
3214,27,45,49,7604,5,1377
3215,79,12,3264,7604,5,881
3216,90,36,4202,7604,5,3600
3217,49,9,4229,7604,5,46
3218,83,5,2568,7604,5,577
3219,64,42,2743,7604,5,1899
3220,38,29,2158,7604,5,2070
3221,33,20,303,1687,10,97
3222,92,15,4674,1687,10,3392
3223,28,15,4460,1687,10,1528
3224,51,19,4157,1687,10,3261
3225,7,1,4129,1687,10,616
3226,97,40,3417,1687,10,1832
3227,96,7,1908,1687,10,2599
3228,70,14,1656,1687,10,1354
3229,42,27,3497,1687,10,330
3230,22,10,3752,1687,10,454
3231,48,4,4900,15657,8,662
3232,86,13,3891,15657,8,1633
3233,78,17,3662,15657,8,184
3234,54,5,3457,15657,8,3235
3235,20,19,4807,15657,8,3461
3236,50,47,2909,15657,8,3246
3237,92,2,2751,15657,8,3519
3238,99,31,2083,15657,8,2970
3239,56,38,2835,15657,8,1999
3240,58,34,4087,15657,8,2188
3241,28,1,4222,8385,15,2345
3242,12,37,1232,8385,15,2461
3243,2,23,431,8385,15,2163
3244,60,6,1856,8385,15,3483
3245,75,47,172,8385,15,3002
3246,23,12,3846,8385,15,2296
3247,8,45,1051,8385,15,2882
3248,40,22,1087,8385,15,502
3249,88,35,414,8385,15,3027
3250,27,39,3287,8385,15,3965
3251,84,20,3718,10263,11,1302
3252,35,16,820,10263,11,839
3253,60,13,4487,10263,11,449
3254,73,47,2888,10263,11,754
3255,82,41,27,10263,11,3493
3256,82,21,4324,10263,11,297
3257,82,36,3400,10263,11,256
3258,68,43,1652,10263,11,2561
3259,43,14,990,10263,11,1333
3260,43,17,4560,10263,11,868
3261,27,33,2338,17707,10,3269
3262,83,46,4330,17707,10,2273
3263,79,23,1664,17707,10,3522
3264,5,23,1824,17707,10,1033
3265,24,29,1312,17707,10,1872
3266,42,46,1110,17707,10,1128
3267,76,29,3764,17707,10,1541
3268,92,21,1419,17707,10,2196
3269,7,4,174,17707,10,3102
3270,72,34,3327,17707,10,595
3271,37,29,1168,19159,10,2028
3272,93,25,1188,19159,10,3783
3273,40,17,4762,19159,10,516
3274,12,38,2299,19159,10,2235
3275,57,31,1847,19159,10,1261
3276,23,17,4846,19159,10,2168
3277,87,2,4814,19159,10,3299
3278,95,24,64,19159,10,656
3279,11,15,3076,19159,10,2661
3280,41,7,2127,19159,10,2226
3281,71,17,3255,12083,3,301
3282,95,13,3546,12083,3,2508
3283,66,18,4379,12083,3,3206
3284,39,49,1755,12083,3,3813
3285,33,34,2859,12083,3,2152
3286,74,26,4129,12083,3,3837
3287,46,26,849,12083,3,3135
3288,16,29,79,12083,3,1331
3289,16,38,1449,12083,3,1619
3290,39,33,3625,12083,3,141
3291,18,18,1852,10541,6,3039
3292,89,11,1092,10541,6,1627
3293,14,4,3670,10541,6,2151
3294,35,25,2746,10541,6,74
3295,37,31,1494,10541,6,818
3296,20,14,2772,10541,6,2998
3297,16,27,3026,10541,6,1267
3298,61,47,4991,10541,6,1242
3299,55,43,37,10541,6,1334
3300,80,6,4227,10541,6,3590
3301,73,44,3007,10102,11,518
3302,11,8,1194,10102,11,919
3303,24,22,1809,10102,11,2541
3304,69,22,1838,10102,11,3039
3305,63,50,1442,10102,11,1137
3306,63,21,3617,10102,11,3680
3307,100,42,3841,10102,11,2616
3308,79,23,2818,10102,11,2234
3309,15,29,2421,10102,11,1173
3310,28,19,2408,10102,11,2902
3311,98,40,2887,5343,5,1008
3312,9,14,1164,5343,5,169
3313,24,5,4840,5343,5,741
