1681,738,2,8,9316,8,13,57
1682,730,2,13,3328,55,2,132
1683,246,1,8,4091,94,7,557
1684,297,1,10,690,89,1,314
1685,426,2,11,3054,79,13,442
1686,1182,3,11,9914,81,7,358
1687,194,2,7,4994,100,8,126
1688,78,1,14,5157,7,8,161
1689,240,3,1,7922,95,10,190
1690,398,1,12,3273,59,6,256
1691,189,1,15,722,55,2,650
1692,123,1,13,8737,34,15,896
1693,68,1,14,6720,90,14,126
1694,193,1,13,4114,33,4,631
1695,410,2,5,9812,9,2,792
1696,795,3,2,6953,68,6,685
1697,636,2,12,8190,78,5,413
1698,186,1,9,1112,53,10,748
1699,214,2,6,7854,72,3,649
1700,91,1,5,1710,37,15,590
1701,93,3,5,7271,27,7,687
1702,108,2,11,3678,88,12,10
1703,238,2,8,9995,4,9,956
1704,586,2,10,3063,75,11,155
1705,201,3,12,3113,96,15,972
1706,390,1,6,6973,23,4,94
1707,708,3,12,2106,36,10,610
1708,195,1,4,7366,41,8,868
1709,520,2,8,2900,95,10,957
1710,270,2,2,4946,66,11,936
1711,312,1,13,2004,81,7,445
1712,628,2,11,6909,85,15,47
1713,10,1,1,9105,62,16,505
1714,590,2,2,4159,39,6,757
1715,16,1,5,2676,61,13,505
1716,166,1,1,2284,33,4,727
1717,618,3,9,7002,7,8,389
1718,756,2,5,8998,27,7,641
1719,227,1,5,2557,17,7,161
1720,704,2,14,3612,21,10,182
1721,894,3,10,4377,66,11,872
1722,328,2,8,6242,35,1,743
1723,1062,3,1,5758,77,6,885
1724,380,2,13,5555,20,7,414
1725,414,3,15,6157,94,7,242
1726,402,2,6,4619,56,7,709
1727,66,2,15,9460,44,5,667
1728,632,2,2,9690,63,11,57
1729,378,2,12,4529,85,15,516
1730,129,3,15,8976,19,12,230
1731,56,2,9,1403,58,11,167
1732,36,3,4,1727,66,11,876
1733,297,3,1,4151,57,14,272
1734,118,2,7,4576,53,10,84
1735,336,1,11,1735,81,7,678
1736,900,3,14,4312,4,9,518
1737,287,1,3,9191,8,13,854
1738,522,2,7,1513,7,8,833
1739,562,2,10,6308,11,3,670
1740,867,3,13,1677,25,2,223
1741,335,1,6,9749,89,1,209
1742,933,3,4,6317,72,3,830
1743,1158,3,15,7629,98,16,931
1744,648,3,11,4115,91,2,39
1745,382,2,5,3473,22,7,140
1746,327,3,1,5933,99,1,923
1747,126,2,2,6387,65,4,892
1748,414,2,13,1098,76,9,588
1749,198,2,15,1277,53,10,916
1750,1050,3,9,6110,75,11,597
1751,290,1,2,2330,22,7,900
1752,738,2,16,3394,79,13,667
1753,861,3,7,4610,55,2,588
1754,264,2,1,7332,34,15,240
1755,137,1,16,5645,69,8,400
1756,169,1,13,5706,9,2,132
1757,894,3,2,5688,54,13,536
1758,424,2,5,9394,2,7,519
1759,99,1,13,4127,4,9,424
1760,368,1,15,7939,14,2,168
1761,128,2,2,2039,62,16,849
1762,140,1,12,4270,42,15,84
1763,108,3,1,8254,16,11,57
1764,564,3,11,6812,86,6,385
1765,112,1,11,9961,52,13,682
1766,322,1,15,1882,85,15,884
1767,330,2,6,3255,36,10,218
1768,561,3,2,1533,90,14,278
1769,720,3,11,7927,44,5,620
1770,582,2,15,7338,58,11,140
1771,209,1,5,8602,97,14,869
1772,84,2,1,1610,2,7,518
1773,747,3,4,8932,34,15,698
1774,358,2,9,4220,55,2,13
1775,999,3,8,8250,34,15,355
1776,32,2,16,2676,37,15,986
1777,576,3,3,6305,81,7,762
1778,828,3,10,5613,80,13,80
1779,740,2,6,5401,20,7,354
1780,640,2,15,8405,17,7,620
1781,596,2,14,7059,74,10,616
1782,460,2,3,4065,63,11,408
1783,1095,3,14,3926,78,5,176
1784,201,1,2,1719,97,14,562
1785,182,1,8,4449,51,7,854
1786,48,2,4,8348,59,6,350
1787,377,1,14,1950,31,13,113
1788,554,2,4,2186,4,9,535
1789,225,1,7,8279,95,10,23
1790,1122,3,15,2914,63,11,128
1791,122,2,15,2907,19,12,482
1792,580,2,12,1034,55,2,372
1793,600,2,14,1061,39,6,552
1794,291,3,13,9271,31,13,103
1795,580,2,4,4219,56,7,487
1796,131,1,12,9323,40,3,337
1797,622,2,2,7344,43,5,492
1798,370,1,13,8479,92,5,925
1799,756,2,2,1782,51,7,171
1800,1119,3,12,8799,39,6,280
1801,186,2,2,5589,17,7,305
1802,153,1,16,6269,91,2,42
1803,131,1,3,5521,12,16,268
1804,174,1,13,5040,80,13,539
1805,849,3,12,8531,26,6,249
1806,1050,3,3,8780,85,15,132
1807,1023,3,4,1519,13,5,201
1808,200,1,14,201,96,15,646
1809,796,2,14,7990,10,10,263
1810,891,3,6,3026,93,16,713
1811,306,1,3,1330,87,10,645
1812,259,1,12,1252,51,7,142
1813,213,1,2,7076,30,11,354
1814,240,1,7,2892,15,4,945
1815,108,3,7,3736,56,7,847
1816,780,3,12,2805,10,10,718
1817,720,2,16,6337,90,14,243
1818,152,2,2,2142,81,7,124
1819,180,3,6,2417,29,3,572
1820,582,2,2,3132,69,8,625
1821,299,1,16,88,91,2,34
1822,331,1,7,561,33,4,358
1823,504,3,10,9639,58,11,681
1824,339,1,8,3503,28,3,968
1825,30,1,4,3867,81,7,867
1826,67,1,10,6905,33,4,238
1827,349,1,10,9697,92,5,126
1828,568,2,10,6151,32,12,911
1829,450,2,16,1063,2,7,434
1830,766,2,11,5403,26,6,515
1831,363,3,1,3615,85,15,662
1832,1038,3,10,8491,27,7,94
1833,418,2,1,8060,59,6,439
1834,198,3,10,6669,20,7,141
1835,9,1,7,2389,64,2,961
1836,181,1,5,3489,99,1,711
1837,54,3,16,643,100,8,990
1838,840,3,4,5660,98,16,443
1839,640,2,11,9259,86,6,320
1840,116,2,15,2818,77,6,814
1841,354,3,14,423,15,4,429
1842,924,3,6,1845,100,8,219
1843,616,2,7,7025,31,13,129
1844,418,2,7,2141,16,11,410
1845,211,1,6,8866,97,14,254
1846,398,2,10,8832,3,14,37
1847,750,2,8,8266,48,3,425
1848,450,2,5,3168,23,4,240
1849,606,2,4,6817,52,13,436
1850,396,2,12,414,88,12,742
1851,201,1,13,5200,66,11,469
1852,522,2,5,1513,13,5,604
1853,344,2,2,4444,80,13,407
1854,849,3,2,5447,29,3,169
1855,357,1,2,9571,71,15,675
1856,150,3,10,8067,48,3,923
1857,81,3,7,4826,69,8,93
1858,90,3,16,8940,19,12,200
1859,79,1,6,2464,54,13,879
1860,260,1,2,3112,47,2,926
1861,214,2,3,9048,43,5,664
1862,175,1,14,2341,74,10,649
1863,164,1,4,748,3,14,6
1864,135,1,9,84,64,2,491
1865,408,3,4,5133,7,8,252
1866,402,2,3,5286,64,2,820
1867,1146,3,10,774,48,3,657
1868,1026,3,5,9595,65,4,499
1869,168,1,8,5301,76,9,324
1870,232,2,6,9651,77,6,219
1871,230,2,10,8847,39,6,686
1872,654,3,4,575,26,6,356
1873,382,1,12,3342,74,10,273
1874,1185,3,15,9975,100,8,57
1875,651,3,3,6453,72,3,310
1876,216,1,13,8043,46,7,561
1877,164,1,9,1049,55,2,70
1878,267,3,16,4278,86,6,78
1879,294,1,10,8884,85,15,442
1880,1107,3,6,9918,45,10,705
1881,453,3,4,4235,44,5,720
1882,366,1,9,5234,89,1,683
1883,361,1,1,9441,44,5,534
1884,708,2,8,3329,79,13,582
1885,85,1,2,7856,98,16,864
1886,918,3,11,8699,84,8,703
1887,348,2,9,1365,78,5,939
1888,228,2,11,1800,42,15,26
1889,346,2,16,4170,61,13,812
1890,226,2,10,2690,33,4,570
1891,723,3,8,2503,21,10,220
1892,412,2,10,3587,56,7,38
1893,658,2,9,5611,14,2,208
1894,480,2,15,7955,29,3,854
1895,525,3,4,1943,70,16,43
1896,281,1,5,9569,22,7,477
1897,94,2,7,2890,58,11,665
1898,957,3,8,4048,61,13,964
1899,1113,3,14,6458,74,10,291
1900,336,1,10,1750,56,7,998
1901,378,3,7,768,44,5,644
1902,744,3,13,5173,96,15,326
1903,778,2,1,7334,43,5,612
1904,774,3,10,2219,6,5,994
1905,215,1,15,1586,95,10,421
1906,624,3,11,9389,84,8,654
1907,281,1,2,2139,83,8,889
1908,324,2,10,1329,15,4,207
1909,336,3,7,3925,8,13,586
1910,190,1,14,5555,49,2,52
1911,596,2,1,3380,9,2,631
1912,630,2,9,5836,53,10,751
1913,357,3,5,6697,28,3,967
1914,789,3,11,3204,93,16,119
1915,891,3,4,2504,99,1,687
1916,374,1,14,5512,88,12,344
1917,60,3,3,3499,61,13,729
1918,67,1,1,9261,77,6,614
1919,1122,3,4,6161,80,13,524
1920,342,1,5,3840,22,7,4
1921,924,3,12,8260,19,12,313
1922,598,2,16,8545,85,15,649
1923,82,1,4,3263,7,8,519
1924,321,1,6,4730,92,5,404
1925,236,1,10,2400,15,4,778
1926,708,3,9,9452,7,8,701
1927,936,3,4,1384,54,13,948
1928,156,3,5,3149,18,12,586
1929,300,3,8,6542,44,5,873
1930,999,3,14,3184,68,6,29
1931,268,1,12,4259,13,5,461
1932,229,1,2,4154,37,15,456
1933,424,2,14,4398,80,13,640
1934,238,2,12,3153,81,7,646
1935,662,2,13,528,74,10,915
1936,460,2,15,9327,91,2,626
1937,388,1,2,295,5,9,669
1938,648,3,16,1510,3,14,989
1939,268,2,3,4922,33,4,973
1940,94,1,6,1835,10,10,968
1941,204,1,16,8784,57,14,686
1942,369,3,12,9422,35,1,371
1943,224,2,16,1686,43,5,19
1944,858,3,3,5427,26,6,544
1945,628,2,6,5296,49,2,332
1946,289,1,4,7149,98,16,139
1947,687,3,1,3949,81,7,957
1948,554,2,11,9318,51,7,9
1949,138,1,4,6157,89,1,166
1950,1119,3,7,6067,76,9,542
1951,804,3,7,6473,47,2,883
1952,183,3,5,2907,19,12,372
1953,144,2,1,6104,3,14,484
1954,129,1,11,6558,31,13,798
1955,782,2,7,1378,63,11,123
1956,730,2,14,6175,67,7,721
1957,52,2,7,2373,7,8,317
1958,106,2,4,1958,84,8,819
1959,765,3,4,2473,44,5,439
1960,157,1,2,3884,20,7,892
1961,215,1,8,7036,46,7,960
1962,170,2,1,7856,25,2,276
1963,212,1,2,3599,55,2,151
1964,550,2,2,2415,62,16,26
1965,722,2,5,7106,78,5,322
1966,70,1,12,7598,66,11,985
1967,852,3,3,8893,90,14,462
1968,204,3,3,180,2,7,791
1969,722,2,7,5759,39,6,410
1970,1158,3,9,2478,24,12,191
1971,666,2,3,5644,30,11,384
1972,418,2,2,5563,65,4,624
1973,191,1,15,582,18,12,829
1974,118,2,8,9786,51,7,582
1975,314,1,3,3094,34,15,432
1976,1128,3,2,5917,33,4,427
1977,1197,3,8,2879,59,6,266
1978,648,2,16,34,53,10,457
1979,102,3,8,2461,35,1,420
1980,568,2,14,5900,91,2,856
1981,56,2,3,2990,21,10,606
1982,411,3,1,9004,31,13,344
1983,909,3,11,1488,27,7,634
1984,600,3,1,9933,67,7,254
1985,966,3,16,7696,26,6,815
1986,54,3,15,5269,98,16,701
1987,314,2,10,2266,63,11,579
1988,119,1,14,2885,65,4,886
1989,1017,3,10,634,75,11,660
1990,734,2,13,9416,81,7,236
1991,153,1,4,2388,95,10,386
1992,430,2,16,1831,10,10,425
1993,1122,3,13,2042,24,12,278
1994,738,3,15,4100,17,7,369
1995,174,2,12,4571,24,12,779
1996,298,2,1,5338,1,2,170
1997,241,1,4,691,74,10,390
1998,1152,3,13,9531,33,4,35
1999,636,3,10,3330,6,5,24
2000,273,1,15,6233,20,7,581
2001,269,1,10,4691,92,5,104
2002,242,2,11,6844,32,12,403
2003,630,3,7,2749,69,8,237
2004,1098,3,14,3702,67,7,183
2005,1110,3,16,8623,19,12,244
2006,104,1,6,2185,53,10,629
2007,155,1,15,8953,96,15,346
2008,112,2,15,5178,12,16,52
2009,300,1,14,3800,59,6,887
2010,438,2,2,7345,45,10,353
2011,298,2,7,1343,56,7,740
2012,366,1,2,4644,95,10,645
2013,156,3,13,9575,53,10,677
2014,772,2,5,7186,25,2,379
2015,1044,3,15,8675,70,16,347
2016,1056,3,4,5711,51,7,631
2017,446,2,1,7180,95,10,536
2018,387,1,10,331,80,13,268
2019,897,3,14,7567,34,15,380
2020,542,2,13,4319,82,1,343
2021,195,1,14,1453,34,15,360
2022,278,2,11,3440,48,3,67
2023,393,1,1,9041,26,6,444
2024,344,2,11,171,80,13,89
2025,478,2,16,8015,30,11,471
2026,690,3,1,308,36,10,471
2027,187,1,5,1533,33,4,515
2028,822,3,7,2273,88,12,165
2029,80,1,8,5789,7,8,144
2030,135,3,16,6821,12,16,755
2031,366,3,9,7099,22,7,923
2032,393,3,10,2283,37,15,443
2033,321,3,7,5516,82,1,233
2034,224,1,5,1847,35,1,105
2035,99,1,5,4127,74,10,304
2036,612,2,15,6685,95,10,289
2037,218,1,8,3016,27,7,594
2038,144,1,16,178,95,10,361
2039,73,1,4,5283,78,5,892
2040,72,3,10,3383,34,15,768
2041,981,3,11,8169,58,11,205
2042,390,3,2,56,87,10,670
2043,124,2,15,6808,84,8,275
2044,301,1,10,6496,31,13,382
2045,364,2,15,4099,65,4,422
2046,672,2,16,1735,61,13,761
2047,339,3,15,5115,88,12,219
2048,272,2,12,3922,4,9,96
2049,1134,3,11,1782,4,9,777
2050,139,1,12,6643,60,5,448
2051,978,3,5,7467,54,13,7
2052,507,3,14,6533,21,10,989
2053,482,2,11,6513,14,2,224
2054,454,2,8,6176,26,6,115
2055,155,1,9,6019,70,16,490
2056,109,1,4,794,12,16,658
2057,879,3,1,9000,91,2,506
2058,39,3,15,3286,13,5,930
2059,762,2,12,3041,31,13,360
2060,210,1,2,5530,41,8,932
2061,204,2,6,5889,22,7,332
2062,432,3,7,178,96,15,337
2063,822,3,10,4516,96,15,330
2064,630,3,14,9076,2,7,440
2065,562,2,4,2802,9,2,413
2066,103,1,15,963,92,5,911
2067,61,1,5,704,91,2,815
2068,66,2,11,8821,83,8,893
2069,274,2,14,630,97,14,986
2070,462,3,10,5875,16,11,412
2071,141,1,2,1766,95,10,706
2072,253,1,9,7449,87,10,427
2073,742,2,6,7270,27,7,547
2074,570,2,10,8179,22,7,265
2075,746,2,15,5793,39,6,364
2076,1044,3,1,509,8,13,198
2077,280,1,13,7360,91,2,967
2078,1185,3,14,7130,14,2,927
2079,109,1,13,2964,96,15,158
2080,309,3,15,6613,76,9,166
2081,63,1,2,6443,22,7,308
2082,80,1,9,1388,81,7,533
2083,1035,3,6,1675,38,2,524
2084,185,1,8,7204,65,4,836
2085,155,1,11,6177,89,1,506
2086,420,3,5,8992,58,11,538
2087,783,3,6,2411,82,1,387
2088,422,2,12,2536,42,15,221
2089,123,3,16,2403,78,5,516
2090,1188,3,13,6095,28,3,728
2091,796,2,14,9793,1,2,96
2092,169,1,10,7683,43,5,64
2093,219,3,5,7135,74,10,227
2094,262,2,2,712,10,10,158
2095,252,3,16,1784,38,2,513
2096,86,1,7,7561,68,6,320
2097,278,2,16,6829,89,1,328
2098,236,2,9,8856,15,4,886
2099,436,2,2,192,98,16,110
2100,112,2,8,4029,59,6,84
2101,369,3,15,6247,50,11,323
2102,495,3,1,1778,73,14,798
2103,246,3,8,1229,86,6,540
2104,218,1,2,8564,21,10,277
2105,207,1,7,4550,87,10,898
2106,1179,3,16,9499,97,14,795
2107,168,1,6,8076,65,4,154
2108,152,1,7,2115,58,11,657
2109,183,3,1,1688,55,2,981
2110,236,1,16,6270,96,15,817
2111,162,3,6,228,78,5,856
2112,972,3,10,127,78,5,17
2113,117,3,1,1360,94,7,964
2114,651,3,5,4406,67,7,270
2115,273,1,6,3165,36,10,919
2116,307,1,5,1476,99,1,685
2117,50,2,5,5113,86,6,943
2118,312,3,4,671,32,12,88
2119,1149,3,14,4848,54,13,101
2120,337,1,11,5274,48,3,741
2121,171,3,14,8419,50,11,449
2122,322,2,9,9367,22,7,387
2123,189,3,14,426,57,14,232
2124,184,1,10,8261,35,1,915
2125,897,3,15,5964,78,5,462
2126,196,2,2,7662,38,2,372
2127,108,2,4,7248,30,11,647
2128,110,1,3,6729,87,10,767
2129,43,1,3,734,87,10,914
2130,676,2,14,2657,21,10,234
2131,984,3,4,5242,92,5,329
2132,502,2,7,9637,79,13,808
2133,698,2,16,293,53,10,851
2134,128,1,12,6546,98,16,103
2135,630,2,2,8283,74,10,458
2136,141,3,4,8277,66,11,875
2137,432,2,7,741,78,5,686
2138,328,2,4,748,1,2,576
2139,942,3,11,1167,11,3,583
2140,753,3,10,9637,82,1,868
2141,296,2,11,2229,3,14,740
2142,82,2,16,6809,29,3,421
2143,459,3,13,4226,19,12,378
2144,158,1,1,4537,89,1,590
2145,714,3,12,256,74,10,736
2146,107,1,12,7854,82,1,74
2147,333,3,11,1045,38,2,1000
2148,492,3,13,9743,48,3,170
2149,1074,3,6,7782,52,13,918
2150,450,3,11,32,37,15,301
2151,375,1,11,9068,89,1,918
2152,672,3,3,7311,28,3,421
2153,672,3,12,2192,49,2,822
2154,780,3,11,3112,25,2,963
2155,924,3,14,6082,7,8,863
2156,1185,3,11,326,58,11,111
2157,157,1,8,2981,33,4,662
2158,699,3,11,6732,91,2,316
2159,582,2,2,7725,99,1,881
2160,227,1,2,8142,50,11,110
2161,80,1,1,9042,26,6,294
2162,430,2,1,9925,24,12,457
2163,216,2,3,5833,26,6,900
2164,222,1,1,983,1,2,359
2165,347,1,13,9354,98,16,204
2166,376,2,8,8657,35,1,1
2167,254,2,14,7005,15,4,890
2168,1164,3,7,8165,23,4,912
2169,270,1,2,4604,89,1,977
2170,1161,3,8,6395,59,6,303
2171,178,1,14,3389,52,13,986
2172,390,2,9,5709,39,6,47
2173,251,1,14,4872,15,4,358
2174,276,1,10,4674,65,4,233
2175,615,3,15,8509,14,2,66
2176,288,3,5,6882,71,15,138
2177,576,2,8,3812,6,5,137
2178,1002,3,9,7018,44,5,198
2179,161,1,9,3392,50,11,275
2180,248,1,9,8652,79,13,366
2181,122,1,8,3417,38,2,518
2182,253,1,16,267,66,11,238
2183,50,1,3,2208,100,8,89
2184,55,1,11,6234,62,16,888
2185,20,1,11,4119,78,5,35
2186,784,2,10,5093,90,14,565
2187,981,3,3,7515,88,12,685
2188,630,3,13,8392,33,4,358
2189,768,2,1,7442,4,9,647
2190,735,3,9,6188,33,4,495
2191,687,3,16,8171,31,13,618
2192,879,3,5,4066,64,2,155
2193,94,1,11,4304,92,5,824
2194,996,3,11,2492,95,10,651
2195,534,2,13,4486,28,3,953
2196,362,1,10,9548,99,1,555
2197,42,2,11,6142,61,13,536
2198,546,3,13,6108,59,6,360
2199,215,1,14,5797,87,10,232
2200,106,1,2,5635,29,3,502
2201,267,3,3,3939,79,13,85
2202,73,1,13,1072,3,14,883
2203,516,3,4,8521,64,2,410
2204,230,1,1,9332,78,5,80
2205,202,2,8,6990,37,15,824
2206,1077,3,10,3341,14,2,140
2207,388,1,8,2955,41,8,91
2208,367,1,4,9250,69,8,954
2209,395,1,2,6391,90,14,992
2210,53,1,4,710,93,16,119
2211,354,2,4,7240,54,13,785
2212,254,2,3,7728,80,13,227
2213,360,2,3,531,88,12,470
2214,43,1,14,1969,76,9,578
2215,778,2,5,2601,52,13,2
2216,333,1,5,1795,75,11,687
2217,295,1,12,5840,3,14,175
2218,338,1,1,42,51,7,477
2219,100,2,3,2610,39,6,394
2220,301,1,1,377,56,7,357
2221,580,2,1,7891,95,10,59
2222,154,1,15,9603,52,13,223
2223,188,1,14,2704,52,13,727
2224,52,1,2,7425,9,2,287
2225,246,1,3,4091,4,9,39
2226,290,1,2,4488,89,1,693
2227,370,2,4,5983,66,11,744
2228,146,2,6,750,35,1,768
2229,178,2,11,4041,8,13,532
2230,79,1,9,9673,47,2,721
2231,305,1,15,3906,2,7,736
2232,770,2,4,4714,12,16,549
2233,720,2,10,9588,25,2,509
2234,84,2,15,2246,33,4,770
2235,20,1,14,2224,62,16,7
2236,885,3,8,1435,60,5,921
2237,64,1,10,766,59,6,631
2238,909,3,14,2195,5,9,104
2239,734,2,1,4183,82,1,164
2240,318,3,10,1097,26,6,727
2241,395,1,1,2251,53,10,403
2242,362,1,3,4992,73,14,989
2243,129,3,12,7457,20,7,407
2244,297,1,2,690,16,11,838
2245,482,2,4,691,14,2,199
2246,78,1,9,3516,32,12,572
2247,675,3,2,1745,83,8,17
2248,186,2,11,143,18,12,731
2249,234,3,15,2130,85,15,179
2250,297,3,14,735,9,2,687
2251,1134,3,2,8391,20,7,130
2252,55,1,9,1138,99,1,915
2253,235,1,14,6544,57,14,787
2254,73,1,15,9176,33,4,959
2255,307,1,5,1476,10,10,749
2256,293,1,16,6634,60,5,42
2257,274,2,12,4983,81,7,367
2258,400,2,16,3466,74,10,405
2259,81,1,10,9707,89,1,462
2260,957,3,2,8635,2,7,89
2261,380,1,15,9274,75,11,199
2262,61,1,7,6788,74,10,457
2263,118,2,12,8692,91,2,788
2264,122,2,5,9627,59,6,478
2265,115,1,1,5465,50,11,377
2266,291,1,9,5617,49,2,169
2267,504,3,12,9931,35,1,851
2268,753,3,5,8,10,10,811
2269,480,3,14,8645,18,12,893
2270,738,3,15,935,18,12,310
2271,363,3,1,1988,1,2,669
2272,807,3,7,110,44,5,904
2273,530,2,7,4879,47,2,386
2274,436,2,8,3647,45,10,624
2275,381,1,3,6999,32,12,842
2276,470,2,3,6544,51,7,975
2277,670,2,16,565,19,12,825
2278,408,2,2,2839,52,13,636
2279,322,1,5,100,81,7,377
2280,215,1,5,1670,5,9,537
2281,202,1,7,1938,13,5,535
2282,118,1,16,423,59,6,573
2283,382,2,12,1288,67,7,464
2284,1020,3,5,4213,61,13,703
2285,358,2,5,4376,27,7,373
2286,405,3,5,84,77,6,585
2287,240,1,10,6742,41,8,932
2288,165,3,4,8546,4,9,14
2289,323,1,5,6450,51,7,911
2290,27,3,13,8166,81,7,743
2291,54,3,8,7640,7,8,498
2292,466,2,6,3156,28,3,346
2293,272,1,14,3426,15,4,133
2294,348,1,16,8675,65,4,885
2295,108,1,13,6297,47,2,98
2296,720,3,15,8204,89,1,966
2297,263,1,16,7547,29,3,427
2298,370,2,5,3533,20,7,192
2299,22,1,10,7437,1,2,796
2300,72,1,14,9015,35,1,512
2301,336,3,5,2775,12,16,73
2302,645,3,13,7036,73,14,151
2303,572,2,9,9296,72,3,153
2304,1095,3,14,1340,71,15,271
2305,936,3,15,6159,66,11,720
2306,310,2,12,152,2,7,436
2307,47,1,6,3338,98,16,93
2308,831,3,11,9789,58,11,830
2309,746,2,14,8806,25,2,691
2310,747,3,1,2688,25,2,987
2311,774,2,14,6364,94,7,704
2312,52,1,3,6058,1,2,297
2313,125,1,8,8344,85,15,260
2314,618,3,16,4843,37,15,743
2315,78,1,12,8311,25,2,356
2316,63,1,10,6750,4,9,487
2317,132,3,12,7747,25,2,773
2318,202,2,11,2453,62,16,340
2319,149,1,13,434,26,6,531
2320,708,2,8,314,47,2,354
2321,472,2,1,9452,23,4,636
2322,336,1,16,9705,45,10,993
2323,170,1,5,2726,60,5,449
2324,1107,3,7,9728,96,15,465
2325,368,2,7,9757,3,14,113
2326,248,2,7,6947,56,7,172
2327,272,2,6,8524,88,12,596
2328,30,3,12,4775,15,4,240
2329,67,1,6,3412,22,7,657
2330,308,2,8,1231,22,7,697
2331,504,3,10,5301,16,11,234
2332,236,2,10,7862,87,10,506
2333,202,1,7,305,40,3,736
2334,784,2,11,6730,71,15,40
2335,102,1,7,5987,39,6,976
2336,418,2,6,5414,34,15,788
2337,175,1,13,8885,8,13,528
2338,120,3,11,3269,58,11,920
2339,546,2,10,1383,66,11,611
2340,975,3,7,477,15,4,594
2341,373,1,7,4808,33,4,558
2342,318,3,4,8138,82,1,444
2343,402,2,5,6652,17,7,543
2344,602,2,4,9219,42,15,812
2345,540,3,12,7797,64,2,814
2346,228,1,13,1505,67,7,350
2347,622,2,14,6317,88,12,628
2348,540,3,16,810,43,5,705
2349,17,1,1,8167,61,13,660
2350,202,1,1,3287,78,5,786
2351,38,2,3,9701,88,12,181
2352,336,3,9,8798,38,2,523
2353,111,1,5,7202,45,10,401
2354,1161,3,12,230,75,11,661
2355,44,2,13,2220,100,8,49
2356,429,3,7,7033,28,3,175
2357,169,1,12,6789,42,15,1
2358,99,3,11,5926,29,3,895
2359,1008,3,6,8507,4,9,433
2360,226,2,7,4273,49,2,663
2361,405,3,8,5966,84,8,259
2362,299,1,10,8666,90,14,548
2363,322,2,14,3305,17,7,192
2364,1161,3,3,3419,40,3,932
2365,608,2,12,8583,46,7,287
2366,212,1,3,4078,100,8,792
2367,36,3,7,8871,29,3,800
2368,708,2,13,3748,97,14,410
2369,217,1,9,7952,99,1,352
2370,84,2,12,6074,31,13,861
2371,198,2,2,37,9,2,571
2372,302,1,15,2508,73,14,185
2373,321,1,5,804,4,9,91
2374,265,1,1,6953,79,13,550
2375,298,1,9,7170,95,10,333
2376,329,1,10,8941,51,7,858
2377,66,1,1,4484,57,14,208
2378,710,2,15,4024,59,6,838
2379,372,2,12,8360,6,5,67
2380,584,2,7,9509,24,12,449
2381,645,3,16,5797,5,9,49
2382,192,3,8,8493,4,9,62
2383,382,1,6,1695,90,14,477
2384,266,2,5,2992,67,7,593
2385,758,2,8,8911,96,15,868
2386,786,2,2,3769,16,11,811
2387,286,1,10,8322,36,10,575
2388,612,2,4,548,63,11,176
2389,165,3,10,6234,76,9,746
2390,252,3,5,1426,21,10,478
2391,18,1,3,4667,12,16,473
2392,358,2,4,1886,34,15,275
2393,254,2,8,8118,29,3,738
2394,123,1,9,9119,23,4,693
2395,180,2,11,6757,68,6,202
2396,196,1,3,2580,75,11,704
2397,75,1,11,2647,55,2,72
2398,184,1,15,5505,2,7,389
2399,754,2,15,9238,11,3,612
2400,208,1,3,822,77,6,867
2401,628,2,7,9322,25,2,146
2402,125,1,12,3309,97,14,842
2403,951,3,8,3030,43,5,20
2404,1134,3,7,4321,98,16,366
2405,123,1,15,7558,33,4,575
2406,718,2,2,3341,71,15,360
2407,228,2,11,4859,31,13,567
2408,189,1,12,440,34,15,378
2409,588,2,12,5348,22,7,509
2410,586,2,14,6917,32,12,73
2411,948,3,8,9932,52,13,522
2412,594,2,1,7066,62,16,907
2413,140,1,1,8796,59,6,945
2414,1014,3,2,8102,31,13,251
2415,458,2,3,9179,20,7,347
2416,1149,3,8,3141,26,6,811
2417,173,1,16,9708,7,8,893
2418,12,1,5,4290,21,10,669
2419,580,2,13,1034,54,13,258
2420,858,3,15,8609,10,10,977
2421,20,1,10,9874,96,15,602
2422,246,1,9,4468,48,3,753
2423,570,3,15,5647,68,6,260
2424,636,2,5,3523,40,3,632
2425,446,2,8,1199,13,5,772
2426,531,3,4,6479,46,7,83
2427,297,3,12,9679,66,11,927
2428,194,2,13,14,44,5,789
2429,389,1,8,8794,86,6,740
2430,366,1,10,2154,37,15,681
2431,584,2,11,2267,1,2,124
2432,109,1,15,6468,58,11,688
2433,64,2,11,3528,70,16,533
2434,258,1,16,3695,34,15,141
2435,748,2,3,5512,86,6,381
2436,368,1,1,4825,73,14,894
2437,498,3,5,9546,18,12,722
2438,316,2,4,4537,57,14,147
2439,716,2,12,925,46,7,189
2440,386,1,16,1996,40,3,392
2441,339,1,10,3046,75,11,465
2442,279,3,1,5589,49,2,157
2443,792,2,4,1485,62,16,658
2444,164,2,7,5960,68,6,179
2445,408,2,14,7883,99,1,408
2446,1161,3,14,497,43,5,675
2447,660,3,16,849,41,8,889
2448,522,2,7,6055,98,16,550
2449,684,3,9,5314,77,6,997
2450,132,3,4,2332,97,14,269
2451,483,3,5,8592,30,11,477
2452,204,1,16,4255,63,11,867
2453,340,1,7,9611,80,13,945
2454,162,3,3,1406,3,14,948
2455,324,1,5,5890,9,2,29
2456,562,2,4,3159,18,12,748
2457,522,2,13,9407,16,11,329
2458,894,3,1,9605,59,6,239
2459,20,1,8,6840,86,6,487
